PCC,SEPCC,dummies,Hstatistic,developed,undeveloped,Logit,lnobs,citations,firstpub,quadratic,Boone,Ifrecursive,regulation,OLS,reviewed_journal,ownership,Concentration,FE,endogeneity,NPL,Lerner,global,HHI,macro,Zscore,RE,T,DtoD,sampleyear,GMM,someAveraged,profit_volat,profitability,SLS,capitalization
0.0284144,0.0064325,0,0,0,0.25,0,1.826801,0.4581454,2,0.25,0.25,0.05975,0,0,0.25,0.25,0,0,0,0,0,0,0,0,0.25,0,0.4479399,0,3.25,0,0,0,0,0,0
-0.0350844,0.0064104,0,0,0,0.25,0,1.826801,0.4581454,2,0.25,0.25,0.05975,0,0,0.25,0.25,0,0,0,0,0,0,0,0,0.25,0,0.4479399,0,3.25,0,0,0,0,0,0
-0.0396168,0.0063926,0,0,0,0.25,0,1.826801,0.4581454,2,0.25,0.25,0.05975,0,0,0.25,0.25,0,0,0,0,0,0,0,0,0.25,0,0.4479399,0,3.25,0,0,0,0,0,0
0.0360647,0.0085501,0,0,0,0,0,4.06606,0,3.5,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0.5,0,0,0.5,0,0.8958797,0,7,0.5,0,0,0,0,0
0.0094962,0.0085709,0,0,0,0,0,4.06606,0,3.5,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0.5,0,0,0.5,0,0.8958797,0,7,0.5,0,0,0,0,0
0.0040703,0.0018742,0.05,0.05,0,0,0.05,0.3280515,0.1675926,0.15,0,0,0.03305,0,0,0.05,0,0,0,0,0,0,0.05,0,0.05,0,0,0.1609438,0,0.025,0,0,0,0,0,0
0.0045122,0.0018728,0.05,0.05,0,0,0.05,0.3280515,0.1675926,0.15,0,0,0.03305,0,0,0.05,0,0,0,0,0,0,0.05,0,0.05,0,0,0.1609438,0,0.025,0,0,0,0,0,0
0.0052177,0.0018702,0.05,0.05,0,0,0.05,0.3280515,0.1675926,0.15,0,0,0.03305,0,0,0.05,0,0,0,0,0,0,0.05,0,0.05,0,0,0.1609438,0,0.025,0,0,0,0,0,0
0.005229,0.0018701,0.05,0.05,0,0,0.05,0.3280515,0.1675926,0.15,0,0,0.03305,0,0,0.05,0,0,0,0,0,0,0.05,0,0.05,0,0,0.1609438,0,0.025,0,0,0,0,0,0
0.0040273,0.0020113,0.05,0.05,0,0,0.05,0.3209997,0.1675926,0.15,0,0,0.03305,0,0,0.05,0,0,0,0,0,0,0.05,0,0.05,0,0,0.1609438,0,0.025,0,0,0,0,0,0
0.0055155,0.0021075,0.05,0.05,0,0,0.05,0.3160384,0.1675926,0.15,0,0,0.03305,0,0,0.05,0,0,0,0,0,0,0.05,0,0.05,0,0,0.1609438,0,0.025,0,0,0,0,0,0
0.0051142,0.0021286,0.05,0.05,0,0,0.05,0.3151309,0.1675926,0.15,0,0,0.03305,0,0,0.05,0,0,0,0,0,0,0.05,0,0.05,0,0,0.1609438,0,0.025,0,0,0,0,0,0
0.005155,0.0022197,0.05,0.05,0,0,0.05,0.31093,0.1675926,0.15,0,0,0.03305,0,0,0.05,0,0,0,0,0,0,0.05,0,0.05,0,0,0.1609438,0,0.025,0,0,0,0,0,0
0.0046562,0.0019481,0.05,0.05,0,0,0.05,0.3240789,0.1675926,0.15,0,0,0.03305,0,0,0.05,0,0,0,0,0,0,0.05,0,0.05,0,0,0.1609438,0,0.025,0,0,0,0,0,0
0.0040452,0.0020063,0.05,0.05,0,0,0.05,0.3212435,0.1675926,0.15,0,0,0.03305,0,0,0.05,0,0,0,0,0,0,0.05,0,0.05,0,0,0.1589027,0,0.05,0,0,0,0,0,0
0.0043526,0.0019659,0.05,0.05,0,0,0.05,0.3232294,0.1675926,0.15,0,0,0.03305,0,0,0.05,0,0,0,0,0,0,0.05,0,0.05,0,0,0.1567747,0,0.025,0,0,0,0,0,0
0.0081174,0.0019687,0.05,0.05,0,0,0.05,0.322127,0.1675926,0.15,0,0,0.03305,0,0,0.05,0,0,0,0,0,0,0.05,0,0.05,0,0,0.1609438,0,0.025,0,0,0,0,0,0
0.0032794,0.001948,0.05,0.05,0,0,0.05,0.324308,0.1675926,0.15,0,0,0.03305,0,0,0.05,0,0,0,0,0,0,0.05,0,0.05,0,0,0.1609438,0,0.025,0,0,0,0,0,0
0.0038453,0.0019599,0.05,0.05,0,0,0.05,0.3236173,0.1675926,0.15,0,0,0.03305,0.05,0,0.05,0,0,0,0,0,0,0.05,0,0.05,0,0,0.1609438,0,0.025,0,0,0,0,0,0
0.0033909,0.0019612,0.05,0.05,0,0,0.05,0.3236173,0.1675926,0.15,0,0,0.03305,0.05,0,0.05,0,0,0,0,0,0,0.05,0,0.05,0,0,0.1609438,0,0.025,0,0,0,0,0,0
0.0036806,0.0024419,0.05,0.05,0,0,0.05,0.3016543,0.1675926,0.15,0,0,0.03305,0,0,0.05,0.05,0,0,0,0,0,0.05,0,0.05,0,0,0.1609438,0,0.025,0,0,0,0,0,0
0.0036759,0.0019867,0.05,0.05,0,0,0.05,0.322286,0.1675926,0.15,0,0,0.03305,0,0,0.05,0.05,0,0,0,0,0,0.05,0,0.05,0,0,0.1609438,0,0.025,0,0,0,0,0,0
0.0038623,0.0019598,0.05,0.05,0,0,0.05,0.3236173,0.1675926,0.15,0,0,0.03305,0.05,0,0.05,0,0,0,0,0,0,0.05,0,0.05,0,0,0.1609438,0,0.025,0,0,0,0,0,0
0.0037058,0.0022058,0.05,0.05,0,0,0.05,0.3118185,0.1675926,0.15,0,0,0.03305,0.05,0,0.05,0,0,0,0,0,0,0.05,0,0.05,0,0,0.1609438,0,0.025,0,0,0,0,0,0
0.0046467,0.0020042,0.05,0.05,0,0,0.05,0.3212435,0.1675926,0.15,0,0,0.03305,0.05,0,0.05,0,0,0,0,0,0,0.05,0,0.05,0,0,0.1609438,0,0.025,0,0,0,0,0,0
0.0094771,0.0005695,0,0,0.0769231,0,0,0.7535524,0.1334309,0.6923077,0,0.0769231,0.0163846,0,0,0.0769231,0,0,0.0769231,0.0769231,0,0,0,0,0,0.0769231,0,0.1690173,0,0.6538461,0,0,0,0,0,0
0.0093986,0.0005696,0,0,0.0769231,0,0,0.7535524,0.1334309,0.6923077,0,0.0769231,0.0163846,0,0,0.0769231,0,0,0.0769231,0.0769231,0,0,0.0769231,0,0,0.0769231,0,0.1690173,0,0.6538461,0,0,0,0,0,0
0.0048075,0.0005792,0,0,0.0769231,0,0,0.7518334,0.1334309,0.6923077,0,0.0769231,0.0163846,0,0,0.0769231,0,0,0,0.0769231,0,0,0,0,0,0.0769231,0,0.1690173,0,0.6538461,0,0,0,0,0.0769231,0
0.0060747,0.0005785,0,0,0.0769231,0,0,0.7518334,0.1334309,0.6923077,0,0.0769231,0.0163846,0,0,0.0769231,0,0,0,0.0769231,0,0,0.0769231,0,0,0.0769231,0,0.1690173,0,0.6538461,0,0,0,0,0.0769231,0
0.0021697,0.0005801,0,0,0.0769231,0,0,0.7518334,0.1334309,0.6923077,0,0.0769231,0.0163846,0,0,0.0769231,0,0,0,0.0769231,0,0,0.0769231,0,0,0,0,0.1690173,0,0.6538461,0,0,0,0,0.0769231,0.0769231
0.0084508,0.0005768,0,0,0.0769231,0,0,0.7518334,0.1334309,0.6923077,0,0.0769231,0.0163846,0,0,0.0769231,0,0,0,0.0769231,0,0,0.0769231,0,0,0,0,0.1690173,0,0.6538461,0,0,0,0.0769231,0.0769231,0
-0.0002612,0.0005804,0,0,0.0769231,0,0,0.7518334,0.1334309,0.6923077,0,0.0769231,0.0163846,0,0,0.0769231,0,0,0,0.0769231,0,0,0.0769231,0,0,0,0,0.1690173,0,0.6538461,0,0,0.0769231,0,0.0769231,0
0.001926,0.0007187,0,0,0.0769231,0,0,0.7189035,0.1334309,0.6923077,0,0.0769231,0.0163846,0,0,0.0769231,0,0,0,0.0769231,0.0769231,0,0.0769231,0,0,0,0,0.1690173,0,0.6538461,0,0.0769231,0,0,0.0769231,0
0.0046272,0.001437,0,0,0.0769231,0,0,0.6120636,0.1334309,0.6923077,0,0.0769231,0.0163846,0,0,0.0769231,0,0,0,0.0769231,0,0,0.0769231,0,0,0.0769231,0,0.1690173,0,0.6538461,0,0,0,0,0.0769231,0
0.0061225,0.0010221,0,0,0.0769231,0,0,0.66427,0.1334309,0.6923077,0,0.0769231,0.0163846,0,0,0.0769231,0,0,0,0.0769231,0,0,0.0769231,0,0,0.0769231,0,0.1690173,0,0.6538461,0,0,0,0,0.0769231,0
0.0090561,0.0008014,0,0,0.0769231,0,0,0.7011061,0.1334309,0.6923077,0,0.0769231,0.0163846,0,0,0.0769231,0,0,0,0.0769231,0,0,0.0769231,0,0,0.0769231,0,0.1690173,0,0.6538461,0,0,0,0,0.0769231,0
0.004661,0.0009211,0,0,0.0769231,0,0,0.6804776,0.1334309,0.6923077,0,0.0769231,0.0163846,0,0,0.0769231,0,0,0,0.0769231,0,0,0.0769231,0,0,0.0769231,0,0.1690173,0,0.6538461,0,0,0,0,0.0769231,0
0.0062789,0.0007439,0,0,0.0769231,0,0,0.7131149,0.1334309,0.6923077,0,0.0769231,0.0163846,0,0,0.0769231,0,0,0,0.0769231,0,0,0.0769231,0,0,0.0769231,0,0.1690173,0,0.6538461,0,0,0,0,0.0769231,0
0.0213144,0.001912,0,0,0,0,0.0555556,0.365514,0.0343911,0.3333333,0,0,0.0005,0,0,0,0,0,0,0.0555556,0,0,0.0555556,0.0555556,0,0,0,0.0770164,0,0.7222222,0,0,0,0,0,0
0.006986,0.002054,0,0,0,0,0.0555556,0.365514,0.0343911,0.3333333,0,0,0.0005,0,0,0,0,0,0,0.0555556,0,0,0.0555556,0.0555556,0,0,0,0.0770164,0,0.7222222,0,0,0,0,0,0
0.0066483,0.0020556,0,0,0,0,0.0555556,0.365514,0.0343911,0.3333333,0,0,0.0005,0,0,0,0,0,0,0.0555556,0,0,0.0555556,0.0555556,0,0,0,0.0770164,0,0.7222222,0,0,0,0,0,0
0.0268584,0.0018124,0,0,0,0,0.0555556,0.365514,0.0343911,0.3333333,0,0,0.0005,0,0,0,0,0.0555556,0,0.0555556,0,0,0.0555556,0,0,0,0,0.0770164,0,0.7222222,0,0,0,0,0,0
0.0104338,0.0020336,0,0,0,0,0.0555556,0.365514,0.0343911,0.3333333,0,0,0.0005,0,0,0,0,0.0555556,0,0.0555556,0,0,0.0555556,0,0,0,0,0.0770164,0,0.7222222,0,0,0,0,0,0
0.0089756,0.0020432,0,0,0,0,0.0555556,0.365514,0.0343911,0.3333333,0,0,0.0005,0,0,0,0,0.0555556,0,0.0555556,0,0,0.0555556,0,0,0,0,0.0770164,0,0.7222222,0,0,0,0,0,0
0.0100719,0.0020361,0,0,0,0,0.0555556,0.365514,0.0343911,0.3333333,0,0,0.0005,0,0,0,0,0,0,0.0555556,0,0,0.0555556,0.0555556,0,0,0,0.0770164,0,0.7222222,0,0,0,0,0,0
0.0039234,0.0020653,0,0,0,0,0.0555556,0.365514,0.0343911,0.3333333,0,0,0.0005,0,0,0,0,0,0,0.0555556,0,0,0.0555556,0.0555556,0,0,0,0.0770164,0,0.7222222,0,0,0,0,0,0
0.0027377,0.0020679,0,0,0,0,0.0555556,0.365514,0.0343911,0.3333333,0,0,0.0005,0,0,0,0,0,0,0.0555556,0,0,0.0555556,0.0555556,0,0,0,0.0770164,0,0.7222222,0,0,0,0,0,0
0.0128075,0.0020147,0,0,0,0,0.0555556,0.365514,0.0343911,0.3333333,0,0,0.0005,0,0,0,0,0.0555556,0,0.0555556,0,0,0.0555556,0,0,0,0,0.0770164,0,0.7222222,0,0,0,0,0,0
0.0051563,0.0020615,0,0,0,0,0.0555556,0.365514,0.0343911,0.3333333,0,0,0.0005,0,0,0,0,0.0555556,0,0.0555556,0,0,0.0555556,0,0,0,0,0.0770164,0,0.7222222,0,0,0,0,0,0
0.0036077,0.0020661,0,0,0,0,0.0555556,0.365514,0.0343911,0.3333333,0,0,0.0005,0,0,0,0,0.0555556,0,0.0555556,0,0,0.0555556,0,0,0,0,0.0770164,0,0.7222222,0,0,0,0,0,0
0.0126455,0.0020161,0,0,0,0,0.0555556,0.365514,0.0343911,0.3333333,0,0,0.0005,0,0,0,0,0,0,0.0555556,0,0,0.0555556,0.0555556,0,0,0,0.0770164,0,0.7222222,0,0,0,0,0,0
0.0037991,0.0020656,0,0,0,0,0.0555556,0.365514,0.0343911,0.3333333,0,0,0.0005,0,0,0,0,0,0,0.0555556,0,0,0.0555556,0.0555556,0,0,0,0.0770164,0,0.7222222,0,0,0,0,0,0
0.0028757,0.0020677,0,0,0,0,0.0555556,0.365514,0.0343911,0.3333333,0,0,0.0005,0,0,0,0,0,0,0.0555556,0,0,0.0555556,0.0555556,0,0,0,0.0770164,0,0.7222222,0,0,0,0,0,0
0.0118019,0.0020232,0,0,0,0,0.0555556,0.365514,0.0343911,0.3333333,0,0,0.0005,0,0,0,0,0.0555556,0,0.0555556,0,0,0.0555556,0,0,0,0,0.0770164,0,0.7222222,0,0,0,0,0,0
0.0043323,0.0020641,0,0,0,0,0.0555556,0.365514,0.0343911,0.3333333,0,0,0.0005,0,0,0,0,0.0555556,0,0.0555556,0,0,0.0555556,0,0,0,0,0.0770164,0,0.7222222,0,0,0,0,0,0
0.0029858,0.0020674,0,0,0,0,0.0555556,0.365514,0.0343911,0.3333333,0,0,0.0005,0,0,0,0,0.0555556,0,0.0555556,0,0,0.0555556,0,0,0,0,0.0770164,0,0.7222222,0,0,0,0,0,0
-0.0068562,0.003493,0,0,0,0.1111111,0,0.7684137,0,1.111111,0,0,0,0.1111111,0,0.1111111,0.1111111,0,0,0.1111111,0,0.1111111,0.1111111,0,0,0.1111111,0,0.1990844,0,1.666667,0.1111111,0,0,0,0,0
0.0002584,0.0034997,0,0,0,0.1111111,0,0.7684137,0,1.111111,0,0,0,0.1111111,0,0.1111111,0.1111111,0,0,0.1111111,0,0,0.1111111,0.1111111,0,0.1111111,0,0.1990844,0,1.666667,0.1111111,0,0,0,0,0
-0.0352053,0.0033194,0,0,0,0.1111111,0,0.7684137,0,1.111111,0,0,0,0.1111111,0,0.1111111,0.1111111,0,0,0.1111111,0,0,0.1111111,0.1111111,0,0.1111111,0,0.1990844,0,1.666667,0.1111111,0,0,0,0,0
-0.0067791,0.0034932,0,0,0,0.1111111,0,0.7684137,0,1.111111,0,0,0,0.1111111,0,0.1111111,0.1111111,0,0,0.1111111,0.1111111,0.1111111,0.1111111,0,0,0,0,0.1990844,0,1.666667,0.1111111,0,0,0,0,0
-0.0132851,0.0034746,0,0,0,0.1111111,0,0.7684137,0,1.111111,0,0,0,0.1111111,0,0.1111111,0.1111111,0,0,0.1111111,0.1111111,0,0.1111111,0.1111111,0,0,0,0.1990844,0,1.666667,0.1111111,0,0,0,0,0
-0.0147421,0.0034687,0,0,0,0.1111111,0,0.7684137,0,1.111111,0,0,0,0.1111111,0,0.1111111,0.1111111,0,0,0.1111111,0.1111111,0,0.1111111,0.1111111,0,0,0,0.1990844,0,1.666667,0.1111111,0,0,0,0,0
-0.0123107,0.0034781,0,0,0,0.1111111,0,0.7684137,0,1.111111,0,0,0,0.1111111,0,0.1111111,0.1111111,0,0,0.1111111,0,0.1111111,0.1111111,0,0,0,0,0.1990844,0,1.666667,0.1111111,0,0,0.1111111,0,0
-0.0137335,0.0034728,0,0,0,0.1111111,0,0.7684137,0,1.111111,0,0,0,0.1111111,0,0.1111111,0.1111111,0,0,0.1111111,0,0,0.1111111,0.1111111,0,0,0,0.1990844,0,1.666667,0.1111111,0,0,0.1111111,0,0
-0.0065364,0.0034936,0,0,0,0.1111111,0,0.7684137,0,1.111111,0,0,0,0.1111111,0,0.1111111,0.1111111,0,0,0.1111111,0,0,0.1111111,0.1111111,0,0,0,0.1990844,0,1.666667,0.1111111,0,0,0.1111111,0,0
0.0032585,0.0011597,0,0,0,0.0555556,0,0.429722,0.1810054,0.2777778,0,0,0.0102222,0,0.0555556,0.0555556,0,0,0,0.0555556,0,0,0,0.0555556,0,0.0555556,0,0.1332164,0,0.3611111,0,0,0,0,0,0
0.0032585,0.0011597,0,0,0,0.0555556,0,0.429722,0.1810054,0.2777778,0,0,0.0102222,0,0.0555556,0.0555556,0,0,0,0.0555556,0,0,0,0.0555556,0,0.0555556,0,0.1332164,0,0.3611111,0,0,0,0,0,0
0.0035066,0.0012747,0,0,0,0.0555556,0,0.4191883,0.1810054,0.2777778,0,0,0.0102222,0,0.0555556,0.0555556,0,0,0,0.0555556,0,0,0.0555556,0.0555556,0,0.0555556,0,0.1332164,0,0.3611111,0,0,0,0,0,0
0.0050273,0.0017866,0,0,0,0.0555556,0,0.3814384,0.1810054,0.2777778,0,0,0.0102222,0,0.0555556,0.0555556,0,0,0,0.0555556,0,0,0,0.0555556,0,0.0555556,0,0.1332164,0,0.3611111,0,0,0,0,0,0
0.0050272,0.0017866,0,0,0,0.0555556,0,0.3814384,0.1810054,0.2777778,0,0,0.0102222,0,0.0555556,0.0555556,0,0,0,0.0555556,0,0,0,0.0555556,0,0.0555556,0,0.1332164,0,0.3611111,0,0,0,0,0,0
0.0054889,0.0019497,0,0,0,0.0555556,0,0.3716444,0.1810054,0.2777778,0,0,0.0102222,0,0.0555556,0.0555556,0,0,0,0.0555556,0,0,0.0555556,0.0555556,0,0.0555556,0,0.1332164,0,0.3611111,0,0,0,0,0,0
0.002434,0.0015219,0,0,0,0.0555556,0,0.3996074,0.1810054,0.2777778,0,0,0.0102222,0,0.0555556,0.0555556,0,0,0,0.0555556,0,0,0,0.0555556,0,0.0555556,0,0.1332164,0,0.3611111,0,0,0,0,0,0
0.002434,0.0015219,0,0,0,0.0555556,0,0.3996074,0.1810054,0.2777778,0,0,0.0102222,0,0.0555556,0.0555556,0,0,0,0.0555556,0,0,0,0.0555556,0,0.0555556,0,0.1332164,0,0.3611111,0,0,0,0,0,0
0.0006103,0.0016834,0,0,0,0.0555556,0,0.3885008,0.1810054,0.2777778,0,0,0.0102222,0,0.0555556,0.0555556,0,0,0,0.0555556,0,0,0.0555556,0.0555556,0,0.0555556,0,0.1332164,0,0.3611111,0,0,0,0,0,0
0.0018804,0.0011461,0,0,0,0.0555556,0,0.4311607,0.1810054,0.2777778,0,0,0.0102222,0,0,0.0555556,0,0,0,0.0555556,0,0,0,0.0555556,0,0.0555556,0,0.1332164,0,0.3611111,0,0,0,0,0,0
0.0018804,0.0011461,0,0,0,0.0555556,0,0.4311607,0.1810054,0.2777778,0,0,0.0102222,0,0,0.0555556,0,0,0,0.0555556,0,0,0,0.0555556,0,0.0555556,0,0.1332164,0,0.3611111,0,0,0,0,0,0
0.0013064,0.0012394,0,0,0,0.0555556,0,0.4224941,0.1810054,0.2777778,0,0,0.0102222,0,0,0.0555556,0,0,0,0.0555556,0,0,0.0555556,0.0555556,0,0.0555556,0,0.1332164,0,0.3611111,0,0,0,0,0,0
0.0022818,0.0017714,0,0,0,0.0555556,0,0.3827551,0.1810054,0.2777778,0,0,0.0102222,0,0,0.0555556,0,0,0,0.0555556,0,0,0,0.0555556,0,0.0555556,0,0.1332164,0,0.3611111,0,0,0,0,0,0
0.002283,0.0017723,0,0,0,0.0555556,0,0.3826985,0.1810054,0.2777778,0,0,0.0102222,0,0,0.0555556,0,0,0,0.0555556,0,0,0,0.0555556,0,0.0555556,0,0.1332164,0,0.3611111,0,0,0,0,0,0
0.0039427,0.0019166,0,0,0,0.0555556,0,0.3738127,0.1810054,0.2777778,0,0,0.0102222,0,0,0.0555556,0,0,0,0.0555556,0,0,0.0555556,0.0555556,0,0.0555556,0,0.1332164,0,0.3611111,0,0,0,0,0,0
0.0016831,0.001503,0,0,0,0.0555556,0,0.4010505,0.1810054,0.2777778,0,0,0.0102222,0,0,0.0555556,0,0,0,0.0555556,0,0,0,0.0555556,0,0.0555556,0,0.1332164,0,0.3611111,0,0,0,0,0,0
0.0016831,0.001503,0,0,0,0.0555556,0,0.4010505,0.1810054,0.2777778,0,0,0.0102222,0,0,0.0555556,0,0,0,0.0555556,0,0,0,0.0555556,0,0.0555556,0,0.1332164,0,0.3611111,0,0,0,0,0,0
0.0000427,0.0016235,0,0,0,0.0555556,0,0.3925341,0.1810054,0.2777778,0,0,0.0102222,0,0,0.0555556,0,0,0,0.0555556,0,0,0.0555556,0.0555556,0,0.0555556,0,0.1332164,0,0.3611111,0,0,0,0,0,0
0.0017726,0.000445,0,0,0.0625,0,0,0.6180614,0.1392798,0.3125,0,0.0625,0.035875,0,0,0,0,0,0.0625,0.0625,0,0,0,0,0,0.0625,0,0.1498685,0,0.46875,0,0,0,0,0,0
0.0040842,0.0004443,0,0,0.0625,0,0,0.6180424,0.1392798,0.3125,0,0.0625,0.035875,0,0,0,0,0,0,0.0625,0,0,0,0,0,0.0625,0.0625,0.1498685,0,0.46875,0,0,0,0,0,0
0.002863,0.0005301,0,0,0.0625,0,0,0.5961018,0.1392798,0.3125,0,0.0625,0.035875,0,0,0,0,0,0.0625,0.0625,0,0,0.0625,0,0,0.0625,0,0.1498685,0,0.46875,0,0,0,0,0,0
-0.0003047,0.0002801,0,0,0.0625,0,0,0.6759555,0.1392798,0.3125,0,0.0625,0.035875,0,0,0,0,0,0.0625,0.0625,0,0,0,0,0,0.0625,0,0.1498685,0,0.46875,0,0,0,0,0,0
0.0036895,0.0002789,0,0,0.0625,0,0,0.6762761,0.1392798,0.3125,0,0.0625,0.035875,0,0,0,0,0,0,0.0625,0,0,0,0,0,0.0625,0.0625,0.1498685,0,0.46875,0,0,0,0,0,0
0.0003254,0.0002801,0,0,0.0625,0,0,0.6759555,0.1392798,0.3125,0,0.0625,0.035875,0,0,0,0,0,0.0625,0.0625,0,0,0.0625,0,0,0.0625,0,0.1498685,0,0.46875,0,0,0,0,0,0
-0.000861,0.0013836,0,0,0.0625,0,0,0.4762941,0.1392798,0.3125,0,0.0625,0.035875,0,0,0,0,0,0.0625,0.0625,0,0,0.0625,0,0,0.0625,0,0.1498685,0,0.46875,0,0,0,0,0,0
0.0027112,0.0010318,0,0,0.0625,0,0,0.5128603,0.1392798,0.3125,0,0.0625,0.035875,0,0,0,0,0,0.0625,0.0625,0,0,0.0625,0,0,0.0625,0,0.1498685,0,0.46875,0,0,0,0,0,0
0.0050403,0.0006892,0,0,0.0625,0,0,0.563014,0.1392798,0.3125,0,0.0625,0.035875,0,0,0,0,0,0.0625,0.0625,0,0,0.0625,0,0,0.0625,0,0.1498685,0,0.46875,0,0,0,0,0,0
0.0029147,0.0005303,0,0,0.0625,0,0,0.5960566,0.1392798,0.3125,0,0.0625,0.035875,0,0,0,0,0,0.0625,0.0625,0,0,0.0625,0,0,0.0625,0,0.1498685,0,0.46875,0,0,0,0,0,0
0.0040971,0.0007785,0,0,0.0625,0,0,0.5479289,0.1392798,0.3125,0,0.0625,0.035875,0,0,0,0,0,0.0625,0.0625,0,0,0.0625,0,0,0.0625,0,0.1498685,0,0.46875,0,0,0,0,0,0
0.0025887,0.0005302,0,0,0.0625,0,0,0.5961018,0.1392798,0.3125,0,0.0625,0.035875,0,0,0,0,0,0.0625,0.0625,0,0,0.0625,0,0,0.0625,0,0.1498685,0,0.46875,0,0,0,0,0,0
0.0004732,0.0002955,0,0,0.0625,0,0,0.6692764,0.1392798,0.3125,0,0.0625,0.035875,0,0,0,0,0,0.0625,0.0625,0,0,0.0625,0,0,0.0625,0,0.1498685,0,0.46875,0,0,0,0,0,0
0.0004314,0.000881,0,0,0.0625,0,0,0.5327357,0.1392798,0.3125,0,0.0625,0.035875,0,0,0,0,0,0.0625,0.0625,0,0,0.0625,0,0,0.0625,0,0.1498685,0,0.46875,0,0,0,0,0,0
0.0014089,0.0012391,0,0,0.0625,0,0,0.4900687,0.1392798,0.3125,0,0.0625,0.035875,0,0,0,0,0,0.0625,0.0625,0,0,0.0625,0,0,0.0625,0,0.1498685,0,0.46875,0,0,0,0,0,0
0.0003378,0.0002801,0,0,0.0625,0,0,0.6759555,0.1392798,0.3125,0,0.0625,0.035875,0,0,0,0,0,0.0625,0.0625,0,0,0.0625,0,0,0.0625,0,0.1498685,0,0.46875,0,0,0,0,0,0
0.0008898,0.0004539,0,0,0,0.0454545,0,0.4187608,0.128109,0.1818182,0,0,0.0135,0,0,0,0,0,0.0454545,0.0454545,0,0,0.0454545,0.0454545,0,0.0454545,0,0.1089952,0,0.2954545,0,0,0,0,0,0
0.0008898,0.0004539,0,0,0,0.0454545,0,0.4187608,0.128109,0.1818182,0,0,0.0135,0,0,0,0.0454545,0,0.0454545,0.0454545,0,0,0.0454545,0.0454545,0,0.0454545,0,0.1089952,0,0.2954545,0,0,0,0,0,0
0.0008828,0.0004504,0,0,0,0.0454545,0,0.4194761,0.128109,0.1818182,0,0,0.0135,0,0,0,0,0,0.0454545,0.0454545,0,0,0.0454545,0.0454545,0,0.0454545,0,0.1089952,0,0.2954545,0,0,0,0,0,0
0.001226,0.0006254,0,0,0,0.0454545,0,0.3896133,0.128109,0.1818182,0,0,0.0135,0,0,0,0,0,0.0454545,0.0454545,0.0454545,0,0.0454545,0.0454545,0,0,0,0.1089952,0,0.2954545,0,0,0,0,0,0
0.0012261,0.0006254,0,0,0,0.0454545,0,0.3896133,0.128109,0.1818182,0,0,0.0135,0,0,0,0,0,0.0454545,0.0454545,0.0454545,0,0.0454545,0.0454545,0,0,0,0.1089952,0,0.2954545,0,0,0,0,0,0
0.0008127,0.0004146,0,0,0,0.0454545,0,0.4269922,0.128109,0.1818182,0,0,0.0135,0,0,0,0,0,0.0454545,0.0454545,0,0,0.0454545,0.0454545,0,0.0454545,0,0.1089952,0,0.2954545,0,0,0,0,0,0
0.0008128,0.0004146,0,0,0,0.0454545,0,0.4269922,0.128109,0.1818182,0,0,0.0135,0,0,0,0,0,0.0454545,0.0454545,0,0,0.0454545,0.0454545,0,0.0454545,0,0.1089952,0,0.2954545,0,0,0,0,0,0
0.0002952,0.0004376,0,0,0,0.0454545,0,0.4221037,0.128109,0.1818182,0,0,0.0135,0,0,0,0,0,0.0454545,0.0454545,0,0,0.0454545,0.0454545,0,0,0,0.1089952,0,0.2954545,0,0,0,0.0454545,0,0
0.0002952,0.0004376,0,0,0,0.0454545,0,0.4221037,0.128109,0.1818182,0,0,0.0135,0,0,0,0.0454545,0,0.0454545,0.0454545,0,0,0.0454545,0.0454545,0,0,0,0.1089952,0,0.2954545,0,0,0,0.0454545,0,0
-0.0002928,0.000434,0,0,0,0.0454545,0,0.4228475,0.128109,0.1818182,0,0,0.0135,0,0,0,0,0,0.0454545,0.0454545,0,0,0.0454545,0.0454545,0,0,0,0.1089952,0,0.2954545,0,0,0,0.0454545,0,0
0.0008662,0.0004419,0,0,0,0.0454545,0,0.4212017,0.128109,0.1818182,0,0,0.0135,0,0,0,0,0,0.0454545,0.0454545,0,0,0.0454545,0.0454545,0,0,0,0.1089952,0,0.2954545,0,0,0,0,0,0.0454545
0.0008662,0.0004419,0,0,0,0.0454545,0,0.4212017,0.128109,0.1818182,0,0,0.0135,0,0,0,0.0454545,0,0.0454545,0.0454545,0,0,0.0454545,0.0454545,0,0,0,0.1089952,0,0.2954545,0,0,0,0,0,0.0454545
0.0008593,0.0004384,0,0,0,0.0454545,0,0.4219264,0.128109,0.1818182,0,0,0.0135,0,0,0,0,0,0.0454545,0.0454545,0,0,0.0454545,0.0454545,0,0,0,0.1089952,0,0.2954545,0,0,0,0,0,0.0454545
0.000858,0.0004377,0,0,0,0.0454545,0,0.4220658,0.128109,0.1818182,0,0,0.0135,0,0,0,0,0,0.0454545,0.0454545,0,0,0.0454545,0.0454545,0,0,0,0.1089952,0,0.2954545,0,0,0.0454545,0,0,0
